100085731Y,1,395973,6674834,00980,Hiidenmaankatu,8,091,09105402060003
100085731Y,2,395973,6674834,00980,Ruhnunkuja,1,091,09105402060003
1000857320,1,396135,6674929,00980,Hiidenmaankatu,4,091,09105402070002
1000857320,2,396135,6674929,00980,Naissaarenraitti,5,091,09105402070002
1000857331,1,396116,6674909,00980,Hiidenmaankatu,4,091,09105402070002
1000857342,1,396102,6674890,00980,Hiidenmaankatu,4,091,09105402070002
1000857353,1,396135,6674873,00980,Naissaarenraitti,7,091,09105402070003
1000857364,1,396066,6674816,00980,Hiidenmaankatu,6d,091,09105402070005
1000857375,1,396152,6674957,00980,Harbonkatu,7,091,09105402080001
1000857375,2,396152,6674957,00980,Hiidenmaankatu,2,091,09105402080001
1000857375,3,396152,6674957,00980,Naissaarenraitti,6,091,09105402080001
1000857386,1,396145,6674943,00980,Harbonkatu,7,091,09105402080001
1000857386,2,396145,6674943,00980,Hiidenmaankatu,2,091,09105402080001
1000857386,3,396145,6674943,00980,Naissaarenraitti,6,091,09105402080001
1000857397,1,396171,6674943,00980,Harbonkatu,7,091,09105402080001
1000857397,2,396171,6674943,00980,Hiidenmaankatu,2,091,09105402080001
1000857397,3,396171,6674943,00980,Naissaarenraitti,6,091,09105402080001
1000857408,1,396164,6674929,00980,Harbonkatu,7,091,09105402080001
1000857408,2,396164,6674929,00980,Hiidenmaankatu,2,091,09105402080001
1000857408,3,396164,6674929,00980,Naissaarenraitti,6,091,09105402080001
1000857419,1,396191,6674928,00980,Harbonkatu,7,091,09105402080001
1000857419,2,396191,6674928,00980,Hiidenmaankatu,2,091,09105402080001
1000857419,3,396191,6674928,00980,Naissaarenraitti,6,091,09105402080001
100085742A,1,396185,6674914,00980,Harbonkatu,7,091,09105402080001
100085742A,2,396185,6674914,00980,Hiidenmaankatu,2,091,09105402080001
100085742A,3,396185,6674914,00980,Naissaarenraitti,6,091,09105402080001
100085743B,1,396176,6674830,00980,Harbonkatu,11,091,09105402090001
100085744C,1,396428,6675319,00980,Meri-Rastilan tie,27,091,09105402100002
100085745D,1,396279,6675372,00980,Meri-Rastilan tie,40,091,09105402110001
100085745D,2,396279,6675372,00980,Halkaisijantie,6,091,09105402110001
100085746E,1,396332,6675449,00980,Meri-Rastilan tie,40,091,09105402110001
100085746E,2,396332,6675449,00980,Halkaisijantie,6,091,09105402110001
100085747F,1,396305,6675459,00980,Meri-Rastilan tie,40,091,09105402110001
100085747F,2,396305,6675459,00980,Halkaisijantie,6,091,09105402110001
100085748H,1,396270,6675409,00980,Meri-Rastilan tie,40,091,09105402110001
100085748H,2,396270,6675409,00980,Halkaisijantie,6,091,09105402110001
100085749J,1,396279,6675412,00980,Meri-Rastilan tie,40,091,09105402110001
100085749J,2,396279,6675412,00980,Halkaisijantie,6,091,09105402110001
100085750K,1,396289,6675417,00980,Meri-Rastilan tie,40,091,09105402110001
100085750K,2,396289,6675417,00980,Halkaisijantie,6,091,09105402110001
100085751L,1,396305,6675427,00980,Meri-Rastilan tie,40,091,09105402110001
100085751L,2,396305,6675427,00980,Halkaisijantie,6,091,09105402110001
100085752M,1,396309,6675435,00980,Meri-Rastilan tie,40,091,09105402110001
100085752M,2,396309,6675435,00980,Halkaisijantie,6,091,09105402110001
100085753N,1,396332,6675407,00980,Meri-Rastilan tie,40,091,09105402110001
100085753N,2,396332,6675407,00980,Halkaisijantie,6,091,09105402110001
100085754P,1,396230,6675478,00980,Halkaisijantie,4,091,09105402110002
100085755R,1,396289,6675496,00980,Halkaisijantie,4,091,09105402110002
100085756S,1,396254,6675409,00980,Halkaisijantie,4,091,09105402110002
100085757T,1,396248,6675421,00980,Halkaisijantie,4,091,09105402110002
100085758U,1,396208,6675510,00980,Halkaisijantie,2,091,09105402120001
100085758U,2,396208,6675510,00980,Vuotie,19,091,09105402120001
100085758U,3,396208,6675510,00980,Halkaisijanpolku,1,091,09105402120001
100085759V,1,396226,6675538,00980,Halkaisijantie,2,091,09105402120001
100085760W,1,396229,6675575,00980,Halkaisijantie,2,091,09105402120001
100085761X,1,396244,6675613,00980,Halkaisijantie,2,091,09105402120001
100085762Y,1,396286,6675579,00980,Halkaisijantie,2,091,09105402120001
1000857630,1,396311,6675565,00980,Halkaisijantie,2,091,09105402120001
1000857641,1,396292,6675546,00980,Halkaisijanpolku,1,091,09105402120001
1000857652,1,396204,6675557,00980,Halkaisijantie,2,091,09105402120001
1000857663,1,396257,6675585,00980,Halkaisijantie,2,091,09105402120001
1000857674,1,396242,6675510,00980,Halkaisijantie,2,091,09105402120001
1000857685,1,396309,6675545,00980,Halkaisijantie,2,091,09105402120001
1000857696,1,396249,6675506,00980,Halkaisijantie,2,091,09105402120001
1000857707,1,396134,6675300,00980,Meri-Rastilan tie,34,091,09105402130001
1000857718,1,396103,6675353,00980,Meri-Rastilan tie,34,091,09105402130001
1000857729,1,396124,6675382,00980,Meri-Rastilan tie,34,091,09105402130001
100085773A,1,396088,6675313,00980,Meri-Rastilan tie,34,091,09105402130001
100085774B,1,396041,6675285,00980,Meri-Rastilan tie,32,091,09105402130002
100085775C,1,396022,6675312,00980,Meri-Rastilan tie,32,091,09105402130002
100085776D,1,396054,6675314,00980,Meri-Rastilan tie,32,091,09105402130002
100085777E,1,396017,6675330,00980,Meri-Rastilan tie,32,091,09105402130002
100085778F,1,396039,6675305,00980,Meri-Rastilan tie,32,091,09105402130002
100085779H,1,395967,6675280,00980,Meri-Rastilan tie,30,091,09105402130003
100085780J,1,395941,6675316,00980,Meri-Rastilan tie,30,091,09105402130003
100085781K,1,395975,6675314,00980,Meri-Rastilan tie,30,091,09105402130003
100085782L,1,395999,6675331,00980,Meri-Rastilan tie,30,091,09105402130003
100085783M,1,396177,6675458,00980,Halkaisijantie,5,091,09105402140001
100085784N,1,396226,6675354,00980,Halkaisijantie,5,091,09105402140001
100085785P,1,396152,6675408,00980,Halkaisijantie,5,091,09105402140001
100085786R,1,396180,6675350,00980,Halkaisijantie,5,091,09105402140001
100085787S,1,396207,6675414,00980,Halkaisijantie,5,091,09105402140001
100085788T,1,396144,6675530,00980,Harustie,2,091,09105402150001
100085788T,2,396144,6675530,00980,Halkaisijantie,3,091,09105402150001
100085789U,1,396174,6675512,00980,Halkaisijantie,3,091,09105402150001
100085789U,2,396174,6675512,00980,Harustie,2,091,09105402150001
100085790V,1,396135,6675482,00980,Harustie,2,091,09105402150001
100085790V,2,396135,6675482,00980,Halkaisijantie,3,091,09105402150001
100085791W,1,396096,6675506,00980,Harustie,4,091,09105402150002
100085792X,1,396143,6675593,00980,Harustie,1,091,09105402160001
100085792X,2,396143,6675593,00980,Halkaisijantie,1,091,09105402160001
100085793Y,1,396103,6675614,00980,Harustie,1,091,09105402160001
1000857940,1,396101,6675563,00980,Harustie,1,091,09105402160001
1000857951,1,396148,6675560,00980,Harustie,1,091,09105402160001
1000857962,1,395824,6675170,00980,Meri-Rastilan tie,26,091,09105402170001
1000857973,1,395868,6675183,00980,Meri-Rastilan tie,26,091,09105402170001
1000857984,1,395891,6675212,00980,Meri-Rastilan tie,26,091,09105402170001
1000941042,1,389891,6684194,00740,Böstaksentie,3,091,09104002090002
1000941042,2,389891,6684194,00740,Suutarilantie,46,091,09104002090002
1000941053,1,389888,6684212,00740,Böstaksentie,3,091,09104002090002
1000941064,1,392266,6677229,00920,Valssiparinkuja,9,091,09104505710006
1000941075,1,384234,6670665,00180,Länsisatamankatu,32,091,09102099090100
1000941075,2,384234,6670665,00180,Välimerenkatu,10,091,09102099090100
1000941086,1,383779,6682686,00430,Kuninkaantammentie,17,091,09103304110001
1000941086,2,383779,6682686,00430,Vedenkierto,2,091,09103304110001
1000941097,1,383768,6682676,00430,Kuninkaantammentie,17,091,09103304110001
1000941097,2,383768,6682676,00430,Vedenkierto,2,091,09103304110001
1000941097,3,383768,6682676,00430,Vedenkierto,2,091,09103304110001
1000941108,1,383785,6682672,00430,Kuninkaantammentie,17,091,09103304110001
1000941108,2,383785,6682672,00430,Vedenkierto,2,091,09103304110001
1000941119,1,383772,6682653,00430,Kuninkaantammentie,17,091,09103304110001
1000941119,2,383772,6682653,00430,Vedenkierto,2,091,09103304110001
100094112A,1,383705,6682556,00430,Kuninkaantammentie,17,091,09103304110001
100094112A,2,383705,6682556,00430,Vedenkierto,2,091,09103304110001
100094114C,1,388111,6679985,00720,Isonpellontie,3,091,09103701870002
100094115D,1,382467,6670152,00210,Melkonkatu,15,091,09103101340002
100094116E,1,382516,6670161,00210,Melkonkatu,15,091,09103101340002
1000954405,1,395833,6675233,00980,Meri-Rastilan tie,26,091,09105402170001
1000954416,1,395836,6675196,00980,Meri-Rastilan tie,26,091,09105402170001
1000954427,1,395992,6675529,00980,Harustie,6,091,09105402180001
1000954438,1,396020,6675491,00980,Harustie,6,091,09105402180001
1000954449,1,395965,6675495,00980,Harustie,6,091,09105402180001
100095445A,1,395950,6675533,00980,Harustie,6,091,09105402180001
100095446B,1,395922,6675486,00980,Harustie,8,091,09105402180002
100095447C,1,395892,6675484,00980,Harustie,8,091,09105402180002
100095448D,1,395863,6675490,00980,Harustie,8,091,09105402180002
100095449E,1,395838,6675505,00980,Harustie,8,091,09105402180002
100095450F,1,395856,6675537,00980,Harustie,8,091,09105402180002
100095451H,1,395885,6675534,00980,Harustie,8,091,09105402180002
100095452J,1,395912,6675532,00980,Harustie,8,091,09105402180002
100095453K,1,395926,6675515,00980,Harustie,8,091,09105402180002
100095454L,1,395885,6675509,00980,Harustie,8,091,09105402180002
100095455M,1,395830,6675530,00980,Harustie,8,091,09105402180002
100095456N,1,396003,6675562,00980,Harustie,3,091,09105402190001
100095457P,1,396028,6675580,00980,Harustie,3,091,09105402190001
100095458R,1,396038,6675610,00980,Harustie,3,091,09105402190001
100095459S,1,396005,6675614,00980,Harustie,3,091,09105402190001
100095460T,1,395990,6675590,00980,Harustie,3,091,09105402190001
100095461U,1,396025,6675552,00980,Harustie,3,091,09105402190001
100095462V,1,396055,6675557,00980,Harustie,3,091,09105402190001
100095463W,1,396057,6675572,00980,Harustie,3,091,09105402190001
100095464X,1,396057,6675586,00980,Harustie,3,091,09105402190001
100095465Y,1,395944,6675629,00980,Harustie,5,091,09105402190002
1000954660,1,395947,6675570,00980,Harustie,5,091,09105402190002
1000954671,1,395902,6675583,00980,Harustie,5,091,09105402190002
1000954682,1,395835,6675565,00980,Harustie,7,091,09105402190003
1000954682,2,395835,6675565,00980,Haruspolku,2,091,09105402190003
1000954682,3,395835,6675565,00980,Meri-Rastilan tori,2,091,09105402190003
1000954693,1,395806,6675581,00980,Harustie,7,091,09105402190003
1000954704,1,395803,6675612,00980,Harustie,7,091,09105402190003
1000954715,1,395786,6675653,00980,Harustie,7,091,09105402190003
1000954726,1,395844,6675661,00980,Harustie,7,091,09105402190003
1000954737,1,395875,6675604,00980,Harustie,7,091,09105402190003
1000954748,1,395804,6675595,00980,Harustie,7,091,09105402190003
1000954759,1,395804,6675648,00980,Harustie,7,091,09105402190003
100095476A,1,395792,6675673,00980,Harustie,7,091,09105402190003
100095477B,1,395892,6675649,00980,Harustie,7,091,09105402190003
100095478C,1,395880,6675557,00980,Harustie,7,091,09105402190003
100095479D,1,395781,6675258,00980,Prammikuja,2,091,09105402200001
100095479D,2,395781,6675258,00980,Meri-Rastilan tie,22,091,09105402200001
100095480E,1,395785,6675214,00980,Prammikuja,2,091,09105402200001
100095480E,2,395785,6675214,00980,Meri-Rastilan tie,22,091,09105402200001
100095481F,1,395736,6675228,00980,Prammikuja,2,091,09105402200001
100095481F,2,395736,6675228,00980,Meri-Rastilan tie,22,091,09105402200001
100095482H,1,395751,6675206,00980,Prammikuja,2,091,09105402200001
100095482H,2,395751,6675206,00980,Meri-Rastilan tie,22,091,09105402200001
100095483J,1,395670,6675282,00980,Meri-Rastilan tie,18,091,09105402210001
100095484K,1,395681,6675317,00980,Meri-Rastilan tie,18,091,09105402210001
100095485L,2,395650,6675368,00980,Fokkakuja,1,091,09105402210002
100095486M,1,395682,6675345,00980,Meri-Rastilan tie,14,091,09105402210002
100095486M,2,395682,6675345,00980,Fokkakuja,1,091,09105402210002
100095487N,1,395744,6675521,00980,Jaluspolku,3,091,09105402220005
100095487N,2,395744,6675521,00980,Meri-Rastilan tori,3,091,09105402220005
100095487N,3,395744,6675521,00980,Fokkatori,3,091,09105402220005
100095487N,4,395744,6675521,00980,Jaluskuja,2,091,09105402220005
100095488P,1,395728,6675416,00980,Jaluspolku,3,091,09105402220005
100095488P,2,395728,6675416,00980,Meri-Rastilan tori,3,091,09105402220005
100095489R,1,395807,6675503,00980,Jaluspolku,3,091,09105402220005
100095490S,1,395775,6675408,00980,Jaluspolku,3,091,09105402220005
100095491T,1,395788,6675428,00980,Jaluspolku,3,091,09105402220005
100095492U,1,395795,6675528,00980,Meri-Rastilan tori,5,091,09105402220005
100095493V,1,395804,6675522,00980,Meri-Rastilan tori,5,091,09105402220005
100095494W,1,395655,6675484,00980,Meri-Rastilan tie,10,091,09105402230001
100095495X,1,395686,6675453,00980,Meri-Rastilan tie,10,091,09105402230001
100095495X,2,395686,6675453,00980,Jaluspolku,2,091,09105402230001
100095496Y,1,395717,6675475,00980,Meri-Rastilan tie,10,091,09105402230001
1000954970,1,395653,6675563,00980,Meri-Rastilan tie,6,091,09105402230002
1000954970,2,395653,6675563,00980,Meri-Rastilan kuja,1,091,09105402230002
1000954981,1,395724,6675560,00980,Meri-Rastilan kuja,1,091,09105402230002
1000954981,2,395724,6675560,00980,Jaluspolku,6,091,09105402230002
1000954992,1,395688,6675545,00980,Meri-Rastilan tie,6,091,09105402230002
1000955003,1,395720,6675514,00980,Meri-Rastilan tie,8,091,09105402230003
1000955003,2,395720,6675514,00980,Jaluspolku,4,091,09105402230003
1000955014,1,395731,6675639,00980,Meri-Rastilan kuja,2,091,09105402240001
1000955014,2,395731,6675639,00980,Meri-Rastilan tori,1,091,09105402240001
1000955014,3,395731,6675639,00980,Meri-Rastilan tie,4,091,09105402240001
1000955014,4,395731,6675639,00980,Vuotie,9,091,09105402240001
1000955025,1,395630,6675247,00980,Meri-Rastilan tie,11,091,09105402250001
1000955036,1,395631,6675214,00980,Meri-Rastilan tie,11,091,09105402250001
1000955047,1,395664,6675222,00980,Meri-Rastilan tie,11,091,09105402250001
1000955058,1,395605,6675406,00980,Meri-Rastilan tie,9,091,09105402250002
1000955069,1,395601,6675362,00980,Meri-Rastilan tie,9,091,09105402250002
100095507A,1,395576,6675401,00980,Meri-Rastilan tie,9,091,09105402250002
100095508B,1,395598,6675320,00980,Meri-Rastilan tie,9,091,09105402250002
100095509C,1,395599,6675282,00980,Meri-Rastilan tie,9,091,09105402250002
100095510D,1,395571,6675316,00980,Meri-Rastilan tie,9,091,09105402250002
100095511E,1,395612,6675385,00980,Meri-Rastilan tie,9,091,09105402250002
100095512F,1,395610,6675298,00980,Meri-Rastilan tie,9,091,09105402250002
100095513H,1,395599,6675547,00980,Meri-Rastilan tie,5,091,09105402260001
100095514J,1,395572,6675531,00980,Meri-Rastilan tie,5,091,09105402260001
100095515K,1,395578,6675500,00980,Meri-Rastilan tie,5,091,09105402260001
100095516L,1,395605,6675488,00980,Meri-Rastilan tie,5,091,09105402260001
100095517M,1,395607,6675520,00980,Meri-Rastilan tie,5,091,09105402260001
100095518N,1,395624,6675603,00980,Meri-Rastilan tie,3,091,09105402260002
100095519P,1,395641,6675641,00980,Meri-Rastilan tie,3,091,09105402260002
100095520R,1,395619,6675665,00980,Meri-Rastilan tie,3,091,09105402260002
100095521S,1,395593,6675673,00980,Meri-Rastilan tie,3,091,09105402260002
100095522T,1,395606,6675570,00980,Meri-Rastilan tie,3,091,09105402260002
100095523U,1,395675,6675720,00980,Märssykuja,1,091,09105402270001
100095523U,2,395675,6675720,00980,Meri-Rastilan tie,1,091,09105402270001
100095523U,3,395675,6675720,00980,Vuotie,7,091,09105402270001
100095524V,1,395616,6675742,00980,Märssykuja,1,091,09105402270001
100095525W,1,395621,6675694,00980,Märssykuja,3,091,09105402270002
100095526X,1,396132,6675249,00980,Meri-Rastilan tie,23,091,09105402300001
100095527Y,1,396163,6675255,00980,Meri-Rastilan tie,23,091,09105402300001
1000955280,1,396197,6675223,00980,Meri-Rastilan tie,23,091,09105402300001
1000955291,1,396177,6675199,00980,Meri-Rastilan tie,23,091,09105402300001
1000955302,1,396163,6675174,00980,Meri-Rastilan tie,23,091,09105402300001
1000955313,1,396140,6675264,00980,Meri-Rastilan tie,23,091,09105402300001
1000955335,1,395982,6675193,00980,Meri-Rastilan tie,21,091,09105402300002
1000955335,2,395982,6675193,00980,Harbonkatu,2,091,09105402300002
1000955346,1,396008,6675218,00980,Meri-Rastilan tie,21,091,09105402300002
1000955357,1,396083,6675230,00980,Meri-Rastilan tie,21,091,09105402300002
1000955368,1,396108,6675201,00980,Meri-Rastilan tie,21,091,09105402300002
1000955379,1,396075,6675176,00980,Meri-Rastilan tie,21,091,09105402300002
100095538A,1,396043,6675160,00980,Meri-Rastilan tie,21,091,09105402300002
100095539B,1,396008,6675180,00980,Meri-Rastilan tie,21,091,09105402300002
100095540C,1,396025,6675249,00980,Meri-Rastilan tie,21,091,09105402300002
100095546K,1,395945,6675171,00980,Meri-Rastilan tie,19,091,09105402310001
100095547L,1,395927,6675148,00980,Meri-Rastilan tie,19,091,09105402310001
100095548M,1,395899,6675121,00980,Meri-Rastilan tie,19,091,09105402310001
100095549N,1,395869,6675107,00980,Meri-Rastilan tie,19,091,09105402310001
100095550P,1,396022,6675103,00980,Harbonkatu,1,091,09105402310001
100095551R,1,395893,6675086,00980,Meri-Rastilan tie,19,091,09105402310001
100095552S,1,395977,6675149,00980,Meri-Rastilan tie,19,091,09105402310001
100095553T,1,396017,6675129,00980,Meri-Rastilan tie,19,091,09105402310001
100095555V,1,396000,6675145,00980,Meri-Rastilan tie,19,091,09105402310001
100095556W,1,395769,6675071,00980,Meri-Rastilan tie,17,091,09105402310002
100095557X,1,395808,6675054,00980,Meri-Rastilan tie,17,091,09105402310002
100095558Y,1,395844,6675056,00980,Meri-Rastilan tie,17,091,09105402310002
1000955590,1,395887,6675061,00980,Meri-Rastilan tie,17,091,09105402310002
1000955601,1,395801,6675123,00980,Meri-Rastilan tie,17,091,09105402310002
1000955612,1,395830,6675110,00980,Meri-Rastilan tie,17,091,09105402310002
1000955623,1,395811,6675082,00980,Meri-Rastilan tie,17,091,09105402310002
1000955634,1,395827,6675076,00980,Meri-Rastilan tie,17,091,09105402310002
1000955645,1,395848,6675129,00980,Meri-Rastilan tie,17,091,09105402310002
1000955656,1,395772,6675153,00980,Meri-Rastilan tie,15,091,09105402320001
1000955667,1,395715,6675114,00980,Meri-Rastilan tie,15,091,09105402320001
1000955678,1,395689,6675135,00980,Meri-Rastilan tie,15,091,09105402320001
1000955689,1,395690,6675167,00980,Meri-Rastilan tie,15,091,09105402320001
100095569A,1,395717,6675185,00980,Meri-Rastilan tie,15,091,09105402320001
100095570B,1,395746,6675031,00980,Ramsinniementie,6,091,09105402330001
100095571C,1,395661,6674930,00980,Ramsinniementie,8,091,09105402330002
100095571C,2,395661,6674930,00980,Pärnunkatu,2,091,09105402330002
100095572D,1,395698,6674977,00980,Ramsinniementie,8,091,09105402330002
100095573E,1,395737,6674984,00980,Ramsinniementie,8,091,09105402330002
100095574F,1,395700,6674935,00980,Ramsinniementie,8,091,09105402330002
100095575H,1,395711,6674951,00980,Ramsinniementie,8,091,09105402330002
100095576J,1,395657,6674909,00980,Ramsinniementie,8,091,09105402330002
100095577K,1,395646,6675107,00980,Ramsinniementie,3,091,09105402340002
100095578L,1,395614,6675011,00980,Rysäkuja,3,091,09105402340004
100095579M,1,395601,6675047,00980,Rysäkuja,3,091,09105402340004
100095580N,1,395648,6675070,00980,Rysäkuja,3,091,09105402340004
100095581P,1,395582,6675075,00980,Rysäkuja,5,091,09105402340005
100095582R,1,395602,6675105,00980,Rysäkuja,5,091,09105402340005
100095583S,1,395608,6675083,00980,Rysäkuja,5,091,09105402340005
100095584T,1,395654,6674983,00980,Ramsinniementie,5b,091,09105402340006
100095584T,2,395654,6674983,00980,Rysäkuja,1a,091,09105402340006
100095585U,1,395673,6675010,00980,Ramsinniementie,5b,091,09105402340006
100095586V,1,395693,6675035,00980,Ramsinniementie,5b,091,09105402340006
100095587W,1,395634,6674993,00980,Rysäkuja,1b,091,09105402340007
100095588X,1,395646,6675007,00980,Rysäkuja,1b,091,09105402340007
100095589Y,1,395681,6675051,00980,Ramsinniementie,5a,091,09105402340008
1000955900,1,395668,6675037,00980,Ramsinniementie,5a,091,09105402340008
1000955911,1,395519,6674939,00980,Ramsinniementie,7,091,09105402350001
1000955911,2,395519,6674939,00980,Rysäkuja,2,091,09105402350001
100105415X,1,395497,6674981,00980,Ramsinniementie,7,091,09105402350001
100105415X,2,395497,6674981,00980,Rysäkuja,2,091,09105402350001
100105416Y,1,395526,6675017,00980,Ramsinniementie,7,091,09105402350001
100105416Y,2,395526,6675017,00980,Rysäkuja,2,091,09105402350001
1001054170,1,395561,6674993,00980,Ramsinniementie,7,091,09105402350001
1001054170,2,395561,6674993,00980,Rysäkuja,2,091,09105402350001
1001054181,1,395589,6674930,00980,Ramsinniementie,7,091,09105402350001
1001054181,2,395589,6674930,00980,Rysäkuja,2,091,09105402350001
1001054192,1,395627,6674954,00980,Ramsinniementie,7,091,09105402350001
1001054192,2,395627,6674954,00980,Rysäkuja,2,091,09105402350001
1001054203,1,395597,6674985,00980,Ramsinniementie,7,091,09105402350001
1001054203,2,395597,6674985,00980,Rysäkuja,2,091,09105402350001
1001054214,1,395580,6675028,00980,Ramsinniementie,7,091,09105402350001
1001054214,2,395580,6675028,00980,Rysäkuja,2,091,09105402350001
1001054225,1,395558,6675047,00980,Ramsinniementie,7,091,09105402350001
1001054225,2,395558,6675047,00980,Rysäkuja,2,091,09105402350001
1001054236,1,395561,6674951,00980,Ramsinniementie,7,091,09105402350001
1001054247,1,395549,6675013,00980,Ramsinniementie,7,091,09105402350001
1001054258,1,395467,6675055,00980,Verkkotie,25,091,09105402360001
1001054269,1,395485,6675037,00980,Verkkotie,25,091,09105402360001
100105427A,1,395498,6675056,00980,Verkkotie,25,091,09105402360001
100105428B,1,395476,6675070,00980,Verkkotie,25,091,09105402360001
100105429C,1,395453,6675036,00980,Verkkotie,23,091,09105402360002
100105430D,1,395477,6675012,00980,Verkkotie,23,091,09105402360002
100105431E,1,395460,6674995,00980,Verkkotie,23,091,09105402360002
100105432F,1,395438,6675021,00980,Verkkotie,23,091,09105402360002
100105434J,1,395458,6674916,00980,Katiskatie,1,091,09105402360006
100105435K,1,395472,6674939,00980,Katiskatie,1,091,09105402360006
100105436L,1,395413,6674995,00980,Verkkotie,21,091,09105402360007
100105437M,1,395423,6675005,00980,Verkkotie,21,091,09105402360007
100105438N,1,395438,6674980,00980,Katiskatie,9,091,09105402360010
100105439P,1,395416,6674957,00980,Katiskatie,7,091,09105402360011
100105440R,1,395405,6674940,00980,Katiskatie,7,091,09105402360011
100105441S,1,395395,6674980,00980,Verkkotie,19,091,09105402360014
100105441S,2,395395,6674980,00980,Katiskatie,11,091,09105402360014
100105442T,1,395429,6674925,00980,Katiskatie,3,091,09105402360015
100105443U,1,395443,6674940,00980,Katiskatie,3,091,09105402360015
100105444V,1,395458,6674961,00980,Katiskatie,3,091,09105402360015
100105445W,1,395469,6675137,00980,Verkkotie,30,091,09105402370001
100105445W,2,395469,6675137,00980,Kohopolku,1,091,09105402370001
100105446X,1,395452,6675149,00980,Verkkotie,30,091,09105402370001
100105446X,2,395452,6675149,00980,Kohopolku,1,091,09105402370001
100105447Y,1,395462,6675162,00980,Verkkotie,30,091,09105402370001
100105447Y,2,395462,6675162,00980,Kohopolku,1,091,09105402370001
1001054480,1,395477,6675181,00980,Verkkotie,30,091,09105402370001
1001054480,2,395477,6675181,00980,Kohopolku,1,091,09105402370001
1001054491,1,395495,6675164,00980,Verkkotie,30,091,09105402370001
1001054491,2,395495,6675164,00980,Kohopolku,1,091,09105402370001
1001054502,1,395517,6675148,00980,Verkkotie,30,091,09105402370001
1001054502,2,395517,6675148,00980,Kohopolku,1,091,09105402370001
1001054513,1,395540,6675133,00980,Verkkotie,30,091,09105402370001
1001054513,2,395540,6675133,00980,Kohopolku,1,091,09105402370001
1001054524,1,395526,6675115,00980,Verkkotie,30,091,09105402370001
1001054524,2,395526,6675115,00980,Kohopolku,1,091,09105402370001
1001054535,1,395506,6675101,00980,Verkkotie,30,091,09105402370001
1001054535,2,395506,6675101,00980,Kohopolku,1,091,09105402370001
1001054546,1,395488,6675108,00980,Verkkotie,30,091,09105402370001
1001054557,1,395436,6675119,00980,Verkkotie,26,091,09105402380001
1001054557,2,395436,6675119,00980,Kohopolku,2,091,09105402380001
1001054568,1,395419,6675097,00980,Verkkotie,26,091,09105402380001
1001054568,2,395419,6675097,00980,Kohopolku,2,091,09105402380001
1001054579,1,395449,6675080,00980,Verkkotie,26,091,09105402380001
100105458A,1,395451,6675101,00980,Verkkotie,26,091,09105402380001
100105459B,1,395367,6675047,00980,Verkkotie,20,091,09105402380007
100105461D,1,395354,6674995,00980,Katiskapolku,1,091,09105402380009
100105461D,2,395354,6674995,00980,Verkkotie,18,091,09105402380009
100105462E,1,395423,6675058,00980,Verkkotie,24,091,09105402380010
100105463F,1,395394,6675068,00980,Verkkotie,24,091,09105402380010
100105464H,1,395409,6675082,00980,Verkkotie,24,091,09105402380010
100105465J,1,395424,6675072,00980,Verkkotie,24,091,09105402380010
100105466K,1,395407,6675039,00980,Verkkotie,24,091,09105402380010
100105467L,1,395296,6674875,00980,Verkkotie,5,091,09105402390005
100105468M,1,395287,6674864,00980,Verkkotie,5,091,09105402390005
100105470P,1,395281,6674853,00980,Verkkotie,3,091,09105402390006
100105471R,1,395287,6674861,00980,Verkkotie,3,091,09105402390006
100105472S,1,395326,6674855,00980,Verkkotie,1,091,09105402390009
100105472S,2,395326,6674855,00980,Ramsinniementie,15,091,09105402390009
100105473T,1,395321,6674825,00980,Verkkotie,1,091,09105402390009
100105474U,1,395300,6674840,00980,Verkkotie,1,091,09105402390009
100105475V,1,395366,6674947,00980,Verkkotie,15,091,09105402390010
100105475V,2,395366,6674947,00980,Katiskatie,4,091,09105402390010
100105476W,1,395352,6674931,00980,Verkkotie,13,091,09105402390011
100105477X,1,395339,6674918,00980,Verkkotie,11,091,09105402390012
100105478Y,1,395323,6674904,00980,Verkkotie,9,091,09105402390013
1001054790,1,395309,6674891,00980,Verkkotie,7,091,09105402390014
1001054801,1,395349,6674861,00980,Katiskatie,2,091,09105402390015
1001054801,2,395349,6674861,00980,Ramsinniementie,13,091,09105402390015
1001054812,1,395334,6674878,00980,Katiskatie,2,091,09105402390015
1001054823,1,395349,6674893,00980,Katiskatie,2,091,09105402390015
1001054834,1,395372,6674906,00980,Katiskatie,2,091,09105402390015
1001054845,1,395403,6674909,00980,Katiskatie,2,091,09105402390015
1001054856,1,395393,6674874,00980,Katiskatie,2,091,09105402390015
1001054867,1,395370,6674861,00980,Katiskatie,2,091,09105402390015
1001054878,1,395367,6674886,00980,Katiskatie,2,091,09105402390015
1001054889,1,395414,6674884,00980,Katiskatie,2,091,09105402390015
100105489A,1,395379,6674922,00980,Katiskatie,2,091,09105402390015
100105490B,1,395319,6674986,00980,Verkkotie,16,091,09105402400001
100105490B,2,395319,6674986,00980,Katiskapolku,2,091,09105402400001
100105491C,1,395327,6674958,00980,Verkkotie,16,091,09105402400001
100105492D,1,395301,6674966,00980,Verkkotie,14,091,09105402400002
100105493E,1,395326,6674955,00980,Verkkotie,14,091,09105402400002
100105494F,1,395283,6674948,00980,Verkkotie,12,091,09105402400003
100105495H,1,395292,6674920,00980,Verkkotie,12,091,09105402400003
